926	983
926	987
927	59
927	63
927	261
927	334
927	465
927	761
927	790
927	818
927	900
927	939
927	946
927	969
927	986
927	998
928	205
928	311
928	378
928	559
928	591
928	792
928	809
928	924
928	936
928	941
928	945
928	957
928	965
928	994
929	89
929	149
929	161
929	193
929	208
929	343
929	578
929	595
929	708
929	789
929	793
929	799
929	885
929	952
930	72
930	256
930	592
930	749
930	869
930	909
930	934
930	964
930	971
930	978
930	984
930	988
930	992
930	999
931	20
931	140
931	449
931	686
931	712
931	725
931	777
931	823
931	839
931	844
931	904
931	960
931	970
931	1000
932	571
932	576
932	591
932	704
932	758
932	762
932	814
932	836
932	850
932	856
932	889
932	937
932	963
932	993
933	301
933	327
933	497
933	531
933	622
933	624
933	632
933	659
933	678
933	764
933	830
933	873
933	893
933	911
934	144
934	148
934	347
934	433
934	505
934	562
934	608
934	733
934	774
934	874
934	891
934	930
934	978
934	982
935	49
935	90
935	99
935	568
935	623
935	649
935	880
935	884
935	888
935	907
935	959
935	975
935	983
935	987
936	205
936	461
936	537
936	576
936	640
936	732
936	798
936	809
936	841
936	856
936	907
936	912
936	924
936	928
936	993
937	24
937	41
937	110
937	438
937	533
937	571
937	757
937	758
937	835
937	932
937	943
937	945
937	965
937	983
937	993
938	173
938	516
938	540
938	556
938	717
938	840
938	848
938	887
938	916
938	921
938	958
938	962
938	963
938	973
938	985
939	93
939	629
939	744
939	753
939	877
939	903
939	914
939	923
939	927
939	946
939	967
939	969
939	979
939	986
939	998
940	60
940	266
940	492
940	504
940	512
940	673
940	710
940	809
940	835
940	870
940	871
940	879
940	898
940	993
940	994
941	246
941	468
941	490
941	608
941	670
941	843
941	866
941	896
941	912
941	928
941	942
941	988
941	992
941	997
941	999
942	268
942	272
942	353
942	669
942	670
942	810
942	827
942	873
942	874
942	876
942	917
942	941
942	956
942	978
942	982
943	247
943	313
943	438
943	512
943	641
943	758
943	814
943	819
943	821
943	835
943	870
943	924
943	937
943	963
943	993
944	11
944	135
944	182
944	232
944	437
944	463
944	493
944	503
944	803
944	808
944	831
944	880
944	894
944	913
944	983
945	137
945	206
945	236
945	372
945	762
945	778
945	812
945	821
945	846
945	871
945	916
945	924
945	928
945	937
945	978
946	117
946	143
946	429
946	465
946	489
946	622
946	644
946	788
946	882
946	900
946	927
946	939
946	967
946	997
946	998
947	144
947	224
947	505
947	529
947	563
947	596
947	658
947	720
947	771
947	806
947	866
947	876
947	889
947	988
947	990
948	165
948	246
948	277
948	322
948	397
948	626
948	709
948	760
948	769
948	796
948	874
948	917
948	950
948	988
948	992
948	999
949	37
949	257
949	459
949	583
949	753
949	763
949	795
949	832
949	865
949	895
949	901
949	918
949	922
949	953
949	968
949	996
950	42
950	191
950	385
950	391
950	584
950	650
950	713
950	715
950	811
950	861
950	873
950	909
950	948
950	964
950	984
950	990
951	100
951	149
951	193
951	237
951	475
951	639
951	645
951	656
951	699
951	726
951	793
951	861
951	863
951	864
951	910
951	952
952	45
952	95
952	384
952	394
952	408
952	698
952	789
952	796
952	813
952	864
952	894
952	897
952	910
952	919
952	929
952	951
953	125
953	269
953	276
953	376
953	514
953	561
953	612
953	804
953	872
953	878
953	895
953	918
953	949
953	968
953	976
953	993
953	996
954	126
954	315
954	423
954	467
954	569
954	582
954	784
954	808
954	855
954	880
954	881
954	888
954	913
954	959
954	977
954	983
954	985
955	245
955	297
955	320
955	474
955	575
955	594
955	686
955	716
955	738
955	776
955	863
955	865
955	872
955	878
955	901
955	976
955	996
956	231
956	337
956	366
956	440
956	524
956	642
956	701
956	810
956	861
956	867
956	892
956	942
956	982
956	984
956	988
956	997
956	999
957	308
957	375
957	481
957	661
957	710
957	727
957	758
957	762
957	812
957	846
957	850
957	856
957	886
957	928
957	965
957	968
957	994
958	484
958	573
958	633
958	635
958	643
958	674
958	770
958	772
958	773
958	780
958	840
958	854
958	905
958	938
958	962
958	973
958	985
959	126
959	198
959	290
959	413
959	432
959	453
959	604
959	759
959	782
959	831
959	881
959	884
959	913
959	926
959	935
959	954
959	975
959	987
960	6
960	79
960	153
960	413
960	455
960	521
960	541
960	544
960	690
960	748
960	802
960	823
960	839
960	851
960	931
960	970
960	977
960	979
961	127
961	142
961	362
961	385
961	436
961	464
961	581
961	592
961	695
961	711
961	745
961	843
961	869
961	982
961	984
961	990
961	992
961	997
962	155
962	390
962	419
962	433
962	508
962	619
962	633
962	721
962	779
962	780
962	820
962	905
962	916
962	920
962	921
962	938
962	958
962	966
962	973
963	41
963	52
963	167
963	236
963	266
963	279
963	710
963	756
963	819
963	841
963	850
963	886
963	898
963	932
963	938
963	943
963	965
963	993
963	994
964	85
964	204
964	291
964	321
964	532
964	610
964	671
964	739
964	771
964	834
964	852
964	896
964	912
964	930
964	950
964	978
964	990
964	993
964	999
965	25
965	118
965	311
965	336
965	451
965	599
965	731
965	762
965	819
965	821
965	879
965	898
965	907
965	928
965	937
965	957
965	963
965	993
965	994
966	61
966	103
966	128
966	327
966	388
966	430
966	491
966	531
966	600
966	659
966	691
966	764
966	794
966	838
966	892
966	893
966	911
966	962
966	989
967	261
967	381
967	429
967	629
967	644
967	672
967	694
967	698
967	719
967	752
967	781
967	874
967	875
967	882
967	906
967	939
967	946
967	974
967	979
967	986
968	19
968	269
968	359
968	418
968	547
968	575
968	606
968	685
968	718
968	729
968	735
968	795
968	872
968	878
968	908
968	949
968	953
968	957
968	976
968	996
969	18
969	454
969	482
969	523
969	657
969	679
969	723
969	815
969	842
969	844
969	847
969	854
969	877
969	899
969	900
969	927
969	939
969	974
969	979
969	998
970	65
970	108
970	133
970	181
970	209
970	342
970	521
970	541
970	561
970	742
970	748
970	756
970	767
970	777
970	802
970	823
970	837
970	931
970	960
970	995
971	194
971	360
971	450
971	469
971	513
971	546
971	583
971	603
971	747
971	766
971	845
971	859
971	875
971	890
971	930
971	972
971	980
971	981
971	991
971	1000
972	64
972	123
972	344
972	356
972	402
972	450
972	549
972	662
972	700
972	766
972	783
972	786
972	791
972	805
972	807
972	923
972	926
972	971
972	980
972	981
972	991
973	74
973	351
973	419
973	448
973	619
973	740
973	780
973	805
973	825
973	848
973	851
973	857
973	888
973	911
973	916
973	920
973	921
973	938
973	958
973	962
973	985
974	38
974	115
974	116
974	127
974	172
974	207
974	330
974	422
974	509
974	647
974	701
974	755
974	781
974	860
974	875
974	877
974	903
974	906
974	967
974	969
974	986
975	31
975	90
975	122
975	254
975	370
975	421
975	468
975	469
975	503
975	542
975	746
975	765
975	782
975	808
975	888
975	913
975	925
975	935
975	959
975	983
975	987
976	125
976	138
976	170
976	184
976	359
976	445
976	446
976	569
976	572
976	637
976	648
976	735
976	763
976	804
976	832
976	895
976	901
976	953
976	955
976	968
976	996
977	35
977	141
977	148
977	153
977	259
977	466
977	519
977	544
977	552
977	655
977	686
977	690
977	756
977	767
977	777
977	823
977	837
977	839
977	904
977	954
977	960
977	994
978	72
978	142
978	249
978	506
978	525
978	671
978	695
978	733
978	739
978	760
978	843
978	869
978	873
978	930
978	934
978	942
978	945
978	964
978	982
978	984
978	997
978	999
979	143
979	166
979	187
979	203
979	383
979	429
979	489
979	499
979	647
979	679
979	681
979	842
979	849
979	877
979	899
979	915
979	939
979	960
979	967
979	969
979	986
979	998
980	64
980	253
980	432
980	444
980	507
980	513
980	515
980	588
980	640
980	700
980	724
980	766
980	775
980	807
980	810
980	859
980	890
980	923
980	971
980	972
980	981
980	991
980	1000
981	21
981	55
981	119
981	123
981	219
981	220
981	431
981	444
981	450
981	513
981	538
981	615
981	652
981	725
981	747
981	782
981	807
981	845
981	859
981	971
981	972
981	980
981	991
982	132
982	227
982	371
982	436
982	528
982	585
982	608
982	664
982	709
982	771
982	815
982	826
982	827
982	833
982	838
982	909
982	934
982	942
982	956
982	961
982	978
982	984
982	999
983	15
983	67
983	156
983	365
983	410
983	423
983	453
983	478
983	488
983	527
983	542
983	570
983	594
983	765
983	855
983	888
983	925
983	926
983	935
983	937
983	944
983	954
983	975
984	213
984	227
984	242
984	314
984	627
984	653
984	671
984	684
984	703
984	733
984	827
984	834
984	867
984	892
984	909
984	930
984	950
984	956
984	961
984	978
984	982
984	990
984	997
984	999
985	74
985	86
985	163
985	173
985	218
985	294
985	315
985	323
985	361
985	494
985	551
985	601
985	703
985	805
985	820
985	824
985	851
985	868
985	902
985	920
985	938
985	954
985	958
985	973
986	93
986	334
986	345
986	368
986	499
986	628
986	694
986	722
986	741
986	781
986	836
986	842
986	844
986	875
986	899
986	900
986	906
986	914
986	915
986	927
986	939
986	967
986	974
986	979
986	998
987	225
987	232
987	316
987	364
987	410
987	463
987	495
987	527
987	554
987	582
987	604
987	617
987	746
987	784
987	791
987	808
987	831
987	855
987	876
987	880
987	925
987	926
987	935
987	959
987	975
988	107
988	277
988	291
988	424
988	584
988	614
988	641
988	669
988	715
988	733
988	811
988	841
988	861
988	904
988	909
988	912
988	917
988	930
988	941
988	947
988	948
988	956
988	990
988	992
988	999
989	16
989	29
989	120
989	159
989	215
989	234
989	265
989	301
989	332
989	458
989	497
989	531
989	553
989	557
989	622
989	624
989	631
989	689
989	707
989	764
989	785
989	797
989	832
989	853
989	911
989	966
990	211
990	230
990	300
990	314
990	333
990	353
990	415
990	605
990	657
990	671
990	684
990	715
990	800
990	827
990	869
990	876
990	891
990	917
990	918
990	947
990	950
990	961
990	964
990	984
990	988
990	992
990	999
991	220
991	241
991	248
991	304
991	387
991	507
991	545
991	546
991	583
991	589
991	603
991	652
991	662
991	700
991	745
991	754
991	775
991	786
991	807
991	859
991	890
991	971
991	972
991	980
991	981
991	995
991	1000
992	36
992	92
992	231
992	326
992	579
992	602
992	613
992	641
992	642
992	737
992	749
992	800
992	810
992	811
992	826
992	842
992	862
992	867
992	876
992	917
992	930
992	941
992	948
992	961
992	988
992	990
992	997
993	87
993	98
993	110
993	154
993	210
993	211
993	283
993	319
993	396
993	570
993	646
993	813
993	819
993	841
993	860
993	886
993	924
993	932
993	936
993	937
993	940
993	943
993	953
993	963
993	964
993	965
993	994
994	98
994	118
994	158
994	190
994	369
994	371
994	373
994	461
994	545
994	571
994	599
994	663
994	706
994	731
994	825
994	835
994	856
994	860
994	870
994	871
994	886
994	928
994	940
994	957
994	963
994	965
994	977
994	993
995	8
995	30
995	32
995	79
995	133
995	160
995	200
995	233
995	338
995	451
995	541
995	552
995	616
995	686
995	687
995	690
995	697
995	734
995	742
995	767
995	802
995	818
995	823
995	839
995	882
995	904
995	970
995	991
996	1
996	274
996	346
996	474
996	487
996	535
996	572
996	612
996	637
996	666
996	736
996	738
996	763
996	795
996	804
996	822
996	829
996	839
996	872
996	878
996	901
996	922
996	949
996	953
996	955
996	968
996	976
996	997
997	47
997	165
997	213
997	224
997	244
997	337
997	563
997	608
997	613
997	614
997	642
997	669
997	811
997	815
997	827
997	833
997	866
997	876
997	891
997	905
997	941
997	946
997	956
997	961
997	978
997	984
997	992
997	996
997	999
998	88
998	113
998	117
998	172
998	176
998	180
998	229
998	289
998	295
998	296
998	368
998	431
998	523
998	580
998	744
998	752
998	788
998	811
998	842
998	854
998	875
998	877
998	882
998	927
998	939
998	946
998	969
998	979
998	986
999	251
999	285
999	329
999	439
999	445
999	518
999	528
999	657
999	669
999	675
999	749
999	806
999	817
999	869
999	873
999	886
999	889
999	909
999	920
999	930
999	941
999	948
999	956
999	964
999	978
999	982
999	984
999	988
999	990
999	997
1000	53
1000	55
1000	99
1000	151
1000	194
1000	252
1000	292
1000	304
1000	479
1000	515
1000	589
1000	615
1000	662
1000	665
1000	667
1000	724
1000	747
1000	754
1000	775
1000	783
1000	786
1000	807
1000	859
1000	890
1000	893
1000	923
1000	931
1000	971
1000	980
1000	991
